state;policy_target;value_target
[1, 0, 0, 1, 0, 0, 2, 0, 0, 5, 1, 1, 5, 1, 1, 5, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 0, 3, 3, 0, 4, 4, 0, 4, 4, 1, 4, 4, 1, 4, 4, 1, 4, 5, 5, 3, 5, 5, 3, 5, 5];[0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.4, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.16666666666666666, 0.0, 0.16666666666666666, 0.16666666666666666, 0.0, 0.16666666666666666, 0.16666666666666666, 0.0, 0.16666666666666666, 0.0, 0.16666666666666666, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.16666666666666666, 0.16666666666666666];1.0
[0, 0, 0, 0, 0, 0, 1, 4, 4, 2, 1, 1, 2, 1, 1, 2, 1, 1, 0, 2, 2, 0, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 4, 4, 5, 1, 1, 5, 3, 2, 2, 5, 5, 5, 5, 5, 5];[0.028169014084507043, 0.7464788732394366, 0.028169014084507043, 0.028169014084507043, 0.028169014084507043, 0.028169014084507043, 0.028169014084507043, 0.028169014084507043, 0.028169014084507043, 0.028169014084507043, 0.028169014084507043, 0.028169014084507043, 0.028169014084507043, 0.028169014084507043, 0.028169014084507043, 0.028169014084507043, 0.028169014084507043, 0.028169014084507043];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.22641509433962265, 0.03773584905660377, 0.09433962264150944, 0.03773584905660377, 0.03773584905660377, 0.03773584905660377, 0.05660377358490566, 0.03773584905660377, 0.05660377358490566, 0.03773584905660377, 0.03773584905660377, 0.03773584905660377, 0.03773584905660377, 0.05660377358490566, 0.03773584905660377, 0.03773584905660377, 0.1509433962264151, 0.24528301886792453];1.0
[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 1, 1, 1, 4, 4, 4, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.15384615384615385, 0.0, 0.0, 0.0, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.0, 0.15384615384615385, 0.0, 0.15384615384615385, 0.15384615384615385, 0.0, 0.0, 0.15384615384615385, 0.15384615384615385];0.7071067811865475
[0, 0, 0, 1, 4, 4, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 0, 2, 2, 0, 2, 3, 0, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 4, 4, 5, 4, 1, 5, 1, 5, 5, 5, 3, 2, 2, 5, 5, 5];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.4, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 3, 3, 1, 1, 1, 4, 4, 4, 4, 4, 4, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.7071067811865475
[0, 1, 0, 0, 1, 0, 0, 2, 0, 1, 5, 1, 1, 5, 1, 2, 5, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 0, 3, 3, 0, 3, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 5, 4, 5, 5, 3, 5, 5, 3, 5];[0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.7071067811865475
[0, 0, 1, 0, 0, 1, 0, 0, 2, 1, 1, 5, 1, 1, 5, 2, 2, 5, 3, 2, 2, 3, 2, 2, 3, 2, 2, 0, 3, 3, 0, 3, 3, 0, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 5, 5, 4, 5, 5, 3, 5, 5, 3];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.0, 0.25, 0.0, 0.25, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.25, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.25];0.7071067811865475
[0, 0, 0, 0, 0, 0, 1, 4, 4, 2, 1, 1, 2, 1, 1, 2, 1, 1, 0, 2, 2, 0, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 4, 4, 5, 1, 1, 5, 3, 2, 2, 5, 5, 5, 5, 5, 5];[0.16666666666666666, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.16666666666666666, 0.16666666666666666, 0.0, 0.0, 0.16666666666666666, 0.16666666666666666, 0.0, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666];0.7071067811865475
[4, 0, 0, 3, 0, 0, 3, 0, 0, 0, 1, 1, 0, 1, 1, 0, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 5, 3, 3, 5, 4, 4, 5, 1, 4, 4, 1, 4, 4, 1, 4, 4, 1, 5, 5, 1, 5, 5, 2, 5, 5];[0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.18181818181818182, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0];1.0
[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 1, 1, 1, 4, 4, 4, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.0273972602739726, 0.0273972602739726, 0.0273972602739726, 0.0273972602739726, 0.0273972602739726, 0.0273972602739726, 0.0273972602739726, 0.0273972602739726, 0.0273972602739726, 0.0273972602739726, 0.0273972602739726, 0.0273972602739726, 0.3698630136986301, 0.0273972602739726, 0.0273972602739726, 0.0273972602739726, 0.410958904109589, 0.0273972602739726];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 1, 1, 1, 1, 1, 1, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 3, 3, 1, 1, 1, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.07407407407407407, 0.1111111111111111, 0.07407407407407407, 0.07407407407407407, 0.14814814814814814, 0.07407407407407407, 0.1111111111111111, 0.07407407407407407, 0.07407407407407407, 0.07407407407407407, 0.07407407407407407, 0.07407407407407407, 0.07407407407407407, 0.07407407407407407, 0.07407407407407407, 0.07407407407407407, 0.07407407407407407, 0.18518518518518517];1.0
[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 1, 1, 1, 1, 1, 1, 4, 4, 4, 2, 2, 2, 2, 2, 2, 1, 1, 1, 3, 3, 3, 3, 3, 3, 2, 2, 2, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0];0.7071067811865475
[4, 4, 1, 0, 0, 0, 0, 0, 0, 2, 2, 2, 1, 1, 1, 1, 1, 1, 3, 3, 0, 2, 2, 0, 2, 2, 0, 4, 3, 3, 4, 3, 3, 4, 3, 3, 5, 1, 1, 5, 4, 4, 5, 4, 4, 5, 5, 5, 5, 5, 5, 2, 2, 3];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0];0.7071067811865475
[0, 0, 2, 0, 0, 1, 0, 0, 1, 2, 2, 5, 1, 1, 5, 1, 1, 5, 2, 2, 3, 2, 2, 3, 2, 2, 3, 0, 4, 4, 0, 3, 3, 0, 3, 3, 1, 1, 1, 4, 4, 4, 4, 4, 4, 5, 5, 3, 5, 5, 3, 5, 5, 4];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0];0.7071067811865475
[0, 0, 0, 0, 0, 0, 3, 2, 2, 2, 1, 1, 2, 1, 1, 2, 1, 1, 5, 3, 3, 5, 2, 2, 5, 2, 2, 4, 4, 4, 3, 3, 3, 3, 3, 3, 1, 1, 0, 4, 4, 0, 4, 4, 0, 1, 4, 4, 5, 5, 5, 5, 5, 5];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.23333333333333334, 0.06666666666666667, 0.1, 0.06666666666666667, 0.06666666666666667, 0.1, 0.06666666666666667, 0.16666666666666666, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667];1.0
[0, 0, 0, 1, 4, 4, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 0, 2, 2, 0, 2, 3, 0, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 4, 4, 5, 4, 1, 5, 1, 5, 5, 5, 3, 2, 2, 5, 5, 5];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666];0.7071067811865475
[0, 0, 4, 0, 0, 3, 0, 0, 3, 1, 1, 0, 1, 1, 0, 2, 2, 0, 2, 2, 3, 2, 2, 3, 2, 2, 3, 5, 3, 3, 5, 3, 3, 5, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 5, 5, 1, 5, 5, 1, 5, 5, 2];[0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.4];0.7071067811865475
[0, 0, 0, 0, 0, 0, 1, 4, 4, 2, 1, 1, 2, 1, 1, 2, 1, 1, 0, 2, 2, 0, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 4, 4, 5, 1, 1, 5, 3, 2, 2, 5, 5, 5, 5, 5, 5];[0.0, 0.0, 0.0, 0.2857142857142857, 0.2857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2857142857142857, 0.2857142857142857, 0.0, 0.0, 0.2857142857142857, 0.0];0.7071067811865475
[2, 2, 3, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 5, 2, 2, 5, 3, 3, 5, 4, 3, 3, 4, 3, 3, 4, 3, 3, 0, 4, 4, 0, 4, 4, 0, 1, 1, 5, 5, 5, 5, 5, 5, 4, 4, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 4, 4, 4, 2, 2, 2, 2, 2, 2, 1, 1, 1, 3, 3, 3, 3, 3, 3, 2, 2, 2, 4, 4, 4, 4, 4, 4, 3, 3, 3, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.13333333333333333, 0.13333333333333333, 0.0, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.0, 0.13333333333333333, 0.0, 0.0, 0.13333333333333333, 0.0];0.7071067811865475
[2, 2, 3, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 5, 2, 2, 5, 3, 3, 5, 4, 3, 3, 4, 3, 3, 4, 3, 3, 0, 4, 4, 0, 4, 4, 0, 1, 1, 5, 5, 5, 5, 5, 5, 4, 4, 1];[0.05405405405405406, 0.05405405405405406, 0.05405405405405406, 0.05405405405405406, 0.5135135135135135, 0.05405405405405406, 0.05405405405405406, 0.05405405405405406, 0.05405405405405406, 0.05405405405405406, 0.05405405405405406, 0.05405405405405406, 0.05405405405405406, 0.05405405405405406, 0.05405405405405406, 0.05405405405405406, 0.05405405405405406, 0.05405405405405406];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.0, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684];1.0
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 3, 3, 1, 1, 1, 4, 4, 4, 4, 4, 4, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.125, 0.125, 0.125, 0.0, 0.125, 0.125, 0.0, 0.125, 0.0, 0.125, 0.0, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125];0.7071067811865475
[0, 0, 0, 1, 4, 4, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 0, 2, 2, 0, 2, 3, 0, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 4, 4, 5, 4, 1, 5, 1, 5, 5, 5, 3, 2, 2, 5, 5, 5];[0.007905138339920948, 0.007905138339920948, 0.007905138339920948, 0.9288537549407114, 0.007905138339920948, 0.007905138339920948, 0.007905138339920948, 0.007905138339920948, 0.007905138339920948, 0.007905138339920948, 0.007905138339920948, 0.007905138339920948, 0.007905138339920948, 0.007905138339920948, 0.007905138339920948, 0.007905138339920948, 0.007905138339920948, 0.007905138339920948];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.00851063829787234, 0.00851063829787234, 0.00851063829787234, 0.00851063829787234, 0.00851063829787234, 0.00851063829787234, 0.00851063829787234, 0.00851063829787234, 0.09787234042553192, 0.00851063829787234, 0.00851063829787234, 0.12340425531914893, 0.00851063829787234, 0.00851063829787234, 0.08085106382978724, 0.00851063829787234, 0.2553191489361702, 0.4];1.0
[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.38333333333333336, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.35];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.21739130434782608, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043];1.0
[0, 0, 0, 0, 0, 0, 4, 4, 3, 1, 1, 4, 1, 1, 4, 1, 1, 4, 0, 1, 1, 0, 2, 2, 0, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 5, 4, 4, 5, 4, 4, 5, 2, 2, 1, 5, 5, 5, 5, 5, 5];[0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.14285714285714285, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523];1.0
[0, 0, 4, 0, 0, 3, 0, 0, 3, 1, 1, 0, 1, 1, 0, 2, 2, 0, 2, 2, 3, 2, 2, 3, 2, 2, 3, 5, 3, 3, 5, 3, 3, 5, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 5, 5, 1, 5, 5, 1, 5, 5, 2];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 1, 1, 1, 4, 4, 4, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.02127659574468085, 0.02127659574468085, 0.02127659574468085, 0.02127659574468085, 0.02127659574468085, 0.02127659574468085, 0.02127659574468085, 0.02127659574468085, 0.02127659574468085, 0.02127659574468085, 0.02127659574468085, 0.02127659574468085, 0.39361702127659576, 0.02127659574468085, 0.02127659574468085, 0.02127659574468085, 0.43617021276595747, 0.02127659574468085];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 1, 1, 1, 1, 1, 1, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 3, 3, 1, 1, 1, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.13513513513513514, 0.05405405405405406, 0.05405405405405406, 0.10810810810810811, 0.10810810810810811, 0.08108108108108109, 0.10810810810810811, 0.08108108108108109, 0.05405405405405406, 0.05405405405405406, 0.10810810810810811, 0.05405405405405406, 0.05405405405405406, 0.05405405405405406, 0.16216216216216217, 0.05405405405405406, 0.05405405405405406, 0.05405405405405406];1.0
[0, 0, 2, 0, 0, 1, 0, 0, 1, 2, 2, 5, 1, 1, 5, 1, 1, 5, 2, 2, 3, 2, 2, 3, 2, 2, 3, 0, 4, 4, 0, 3, 3, 0, 3, 3, 1, 1, 1, 4, 4, 4, 4, 4, 4, 5, 5, 3, 5, 5, 3, 5, 5, 4];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5];0.7071067811865475
[0, 0, 0, 0, 0, 0, 4, 4, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 0, 3, 3, 0, 2, 2, 0, 2, 2, 4, 4, 4, 3, 3, 3, 3, 3, 3, 1, 1, 5, 4, 4, 5, 4, 4, 5, 2, 2, 3, 5, 5, 5, 5, 5, 5];[0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 4, 4, 4, 1, 1, 1, 3, 3, 3, 1, 1, 1, 2, 2, 2, 4, 4, 4, 2, 2, 2, 3, 3, 3, 1, 1, 1, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.7071067811865475
[3, 2, 2, 0, 0, 0, 0, 0, 0, 2, 2, 2, 1, 1, 1, 1, 1, 1, 3, 3, 5, 2, 2, 5, 2, 2, 5, 3, 3, 4, 3, 3, 4, 3, 3, 4, 0, 1, 1, 0, 4, 4, 0, 4, 4, 5, 5, 5, 5, 5, 5, 1, 4, 4];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0];0.7071067811865475
[0, 0, 3, 0, 0, 3, 0, 0, 4, 2, 2, 0, 1, 1, 0, 1, 1, 0, 3, 2, 2, 3, 2, 2, 3, 2, 2, 5, 4, 4, 5, 3, 3, 5, 3, 3, 1, 1, 1, 4, 4, 4, 4, 4, 4, 5, 5, 2, 5, 5, 1, 5, 5, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.7071067811865475
[0, 0, 0, 3, 2, 2, 0, 0, 0, 2, 2, 2, 1, 1, 1, 1, 1, 1, 3, 5, 3, 2, 5, 2, 2, 5, 2, 4, 4, 4, 3, 3, 3, 3, 3, 3, 1, 0, 1, 4, 0, 4, 4, 0, 4, 5, 5, 5, 1, 4, 4, 5, 5, 5];[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.7071067811865475
[2, 0, 0, 1, 0, 0, 1, 0, 0, 5, 2, 2, 5, 1, 1, 5, 1, 1, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4, 4, 0, 3, 3, 0, 3, 3, 0, 1, 4, 4, 1, 4, 4, 1, 4, 4, 3, 5, 5, 3, 5, 5, 4, 5, 5];[0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5];0.7071067811865475
[4, 4, 1, 0, 0, 0, 0, 0, 0, 2, 2, 2, 1, 1, 1, 1, 1, 1, 3, 3, 0, 2, 2, 0, 2, 2, 0, 4, 3, 3, 4, 3, 3, 4, 3, 3, 5, 1, 1, 5, 4, 4, 5, 4, 4, 5, 5, 5, 5, 5, 5, 2, 2, 3];[0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.04878048780487805, 0.17073170731707318, 0.12195121951219512, 0.04878048780487805, 0.07317073170731707, 0.04878048780487805, 0.07317073170731707, 0.04878048780487805, 0.04878048780487805, 0.04878048780487805, 0.04878048780487805, 0.07317073170731707, 0.04878048780487805, 0.04878048780487805, 0.04878048780487805, 0.04878048780487805, 0.04878048780487805, 0.2926829268292683];1.0
