state;policy_target;value_target
[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.4, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0];1.0
[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 1, 1, 1, 3, 3, 3, 3, 3, 3, 2, 2, 2, 4, 4, 4, 4, 4, 4, 3, 3, 3, 1, 1, 1, 1, 1, 1, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 1, 1, 1, 1, 1, 1, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 3, 3, 1, 1, 1, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0];1.0
[3, 2, 2, 0, 0, 0, 0, 0, 0, 2, 2, 2, 1, 1, 1, 1, 1, 1, 3, 3, 5, 2, 2, 5, 2, 2, 5, 3, 3, 4, 3, 3, 4, 3, 3, 4, 0, 1, 1, 0, 4, 4, 0, 4, 4, 5, 5, 5, 5, 5, 5, 1, 4, 4];[0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.21739130434782608, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043, 0.08695652173913043];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 1, 1, 1, 1, 1, 1, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 3, 3, 1, 1, 1, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.4];1.0
[2, 0, 0, 1, 0, 0, 1, 0, 0, 5, 2, 2, 5, 1, 1, 5, 1, 1, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4, 4, 0, 3, 3, 0, 3, 3, 0, 1, 4, 4, 1, 4, 4, 1, 4, 4, 3, 5, 5, 3, 5, 5, 4, 5, 5];[0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.25, 0.25, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.25];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 4, 4, 4, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.02631578947368421, 0.02631578947368421, 0.14473684210526316, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421, 0.14473684210526316, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421, 0.02631578947368421, 0.32894736842105265, 0.02631578947368421, 0.05263157894736842, 0.19736842105263158];1.0
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3, 3, 3, 1, 1, 1, 2, 2, 2, 4, 4, 4, 2, 2, 2, 3, 3, 3, 1, 1, 1, 3, 3, 3, 4, 4, 4, 2, 2, 2, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.2, 0.16, 0.08, 0.08];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 4, 4, 4, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];1.0
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 1, 1, 1, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.4, 0.0];1.0
[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 4, 4, 4, 1, 1, 1, 3, 3, 3, 1, 1, 1, 2, 2, 2, 4, 4, 4, 2, 2, 2, 3, 3, 3, 1, 1, 1, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.0, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.0, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.0, 0.0, 0.0, 0.13333333333333333, 0.13333333333333333];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.7071067811865475
[0, 0, 1, 0, 0, 4, 0, 0, 1, 1, 1, 5, 4, 4, 5, 1, 1, 5, 2, 1, 2, 2, 1, 2, 2, 1, 2, 0, 3, 3, 0, 2, 2, 0, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 5, 5, 3, 5, 5, 2, 5, 5, 3];[0.0, 0.18181818181818182, 0.18181818181818182, 0.0, 0.18181818181818182, 0.0, 0.0, 0.0, 0.18181818181818182, 0.18181818181818182, 0.18181818181818182, 0.0, 0.0, 0.0, 0.18181818181818182, 0.0, 0.18181818181818182, 0.18181818181818182];0.7071067811865475
[0, 0, 0, 4, 3, 4, 0, 0, 0, 1, 1, 1, 4, 4, 4, 1, 1, 1, 2, 0, 2, 1, 0, 1, 2, 0, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 4, 5, 4, 3, 5, 3, 4, 5, 4, 5, 5, 5, 2, 1, 2, 5, 5, 5];[0.18181818181818182, 0.0, 0.18181818181818182, 0.18181818181818182, 0.0, 0.0, 0.0, 0.0, 0.18181818181818182, 0.0, 0.18181818181818182, 0.18181818181818182, 0.0, 0.0, 0.0, 0.18181818181818182, 0.18181818181818182, 0.18181818181818182];0.7071067811865475
[0, 1, 0, 0, 4, 0, 0, 1, 0, 1, 5, 1, 4, 5, 4, 1, 5, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 0, 3, 2, 0, 2, 3, 0, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 5, 3, 5, 5, 2, 5, 5, 3, 5];[0.0, 0.0, 0.0, 0.25, 0.25, 0.25, 0.0, 0.0, 0.0, 0.0, 0.25, 0.25, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0];0.03162277660168379
[3, 0, 0, 2, 0, 0, 3, 0, 0, 0, 1, 1, 0, 4, 4, 0, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 3, 5, 2, 2, 5, 3, 3, 5, 4, 3, 4, 4, 3, 4, 4, 3, 4, 1, 5, 5, 4, 5, 5, 1, 5, 5];[0.009216589861751152, 0.009216589861751152, 0.009216589861751152, 0.009216589861751152, 0.009216589861751152, 0.009216589861751152, 0.009216589861751152, 0.009216589861751152, 0.009216589861751152, 0.009216589861751152, 0.9170506912442397, 0.009216589861751152, 0.009216589861751152, 0.009216589861751152, 0.009216589861751152, 0.009216589861751152, 0.009216589861751152, 0.009216589861751152];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 4, 4, 4, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.010050251256281407, 0.10050251256281408, 0.010050251256281407, 0.010050251256281407, 0.035175879396984924, 0.05527638190954774, 0.07537688442211055, 0.010050251256281407, 0.24120603015075376, 0.04020100502512563, 0.01507537688442211, 0.010050251256281407, 0.08542713567839195, 0.06532663316582915, 0.1708542713567839, 0.010050251256281407, 0.03015075376884422, 0.10552763819095477];1.0
[0, 1, 0, 0, 4, 0, 0, 1, 0, 1, 5, 1, 4, 5, 4, 1, 5, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 0, 3, 2, 0, 2, 3, 0, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 5, 3, 5, 5, 2, 5, 5, 3, 5];[0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.625, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664, 0.041666666666666664];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 4, 4, 4, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.13333333333333333, 0.23333333333333334, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.16666666666666666, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667];1.0
[0, 0, 0, 0, 0, 0, 2, 1, 2, 1, 4, 1, 1, 4, 1, 1, 4, 1, 5, 2, 2, 5, 1, 1, 5, 2, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 4, 4, 0, 3, 3, 0, 4, 4, 0, 4, 3, 4, 5, 5, 5, 5, 5, 5];[0.0, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.0, 0.2857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.7071067811865475
[0, 0, 1, 0, 0, 4, 0, 0, 1, 1, 1, 5, 4, 4, 5, 1, 1, 5, 2, 1, 2, 2, 1, 2, 2, 1, 2, 0, 3, 3, 0, 2, 2, 0, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 5, 5, 3, 5, 5, 2, 5, 5, 3];[0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0];0.7071067811865475
[0, 0, 0, 0, 0, 0, 4, 3, 4, 1, 4, 1, 1, 4, 1, 1, 4, 1, 0, 2, 2, 0, 1, 1, 0, 2, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 4, 4, 5, 3, 3, 5, 4, 4, 5, 2, 1, 2, 5, 5, 5, 5, 5, 5];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0];0.7071067811865475
[0, 0, 1, 0, 0, 4, 0, 0, 1, 1, 1, 5, 4, 4, 5, 1, 1, 5, 2, 1, 2, 2, 1, 2, 2, 1, 2, 0, 3, 3, 0, 2, 2, 0, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 5, 5, 3, 5, 5, 2, 5, 5, 3];[0.13333333333333333, 0.0, 0.13333333333333333, 0.0, 0.13333333333333333, 0.13333333333333333, 0.0, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.0, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.0, 0.13333333333333333, 0.13333333333333333];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.7071067811865475
[2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 1, 4, 4, 4, 1, 1, 1, 2, 2, 5, 1, 1, 5, 2, 2, 5, 3, 2, 3, 3, 2, 3, 3, 2, 3, 0, 4, 4, 0, 3, 3, 0, 4, 4, 5, 5, 5, 5, 5, 5, 4, 3, 4];[0.18181818181818182, 0.18181818181818182, 0.18181818181818182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18181818181818182, 0.18181818181818182, 0.0, 0.0, 0.18181818181818182, 0.18181818181818182, 0.18181818181818182, 0.0, 0.18181818181818182, 0.0];0.7071067811865475
[0, 3, 0, 0, 2, 0, 0, 3, 0, 1, 0, 1, 4, 0, 4, 1, 0, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 5, 3, 2, 5, 2, 3, 5, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 5, 1, 5, 5, 4, 5, 5, 1, 5];[0.0, 0.25, 0.25, 0.25, 0.25, 0.0, 0.0, 0.0, 0.25, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.7071067811865475
[4, 3, 4, 0, 0, 0, 0, 0, 0, 1, 1, 1, 4, 4, 4, 1, 1, 1, 2, 2, 0, 1, 1, 0, 2, 2, 0, 3, 2, 3, 3, 2, 3, 3, 2, 3, 5, 4, 4, 5, 3, 3, 5, 4, 4, 5, 5, 5, 5, 5, 5, 2, 1, 2];[0.0, 0.2857142857142857, 0.2857142857142857, 0.0, 0.2857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2857142857142857, 0.0, 0.2857142857142857, 0.0, 0.0, 0.0, 0.0];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3, 3, 3, 1, 1, 1, 2, 2, 2, 4, 4, 4, 2, 2, 2, 3, 3, 3, 1, 1, 1, 3, 3, 3, 4, 4, 4, 2, 2, 2, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.29411764705882354, 0.23529411764705882, 0.058823529411764705, 0.058823529411764705];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 4, 4, 4, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.25, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.25, 0.0, 0.0, 0.25, 0.0, 0.0, 0.25];1.0
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 1, 1, 1, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.2, 0.2, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.2, 0.0, 0.2, 0.2, 0.0, 0.2];1.0
[1, 0, 0, 4, 0, 0, 1, 0, 0, 5, 1, 1, 5, 4, 4, 5, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 3, 0, 2, 2, 0, 3, 3, 0, 4, 3, 4, 4, 3, 4, 4, 3, 4, 3, 5, 5, 2, 5, 5, 3, 5, 5];[0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 4, 4, 4, 2, 2, 2, 2, 2, 2, 1, 1, 1, 3, 3, 3, 3, 3, 3, 2, 2, 2, 4, 4, 4, 4, 4, 4, 3, 3, 3, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.0, 0.0, 0.15384615384615385, 0.0, 0.15384615384615385, 0.0, 0.15384615384615385, 0.15384615384615385, 0.0, 0.0, 0.15384615384615385, 0.0, 0.15384615384615385];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 4, 4, 4, 1, 1, 1, 3, 3, 3, 1, 1, 1, 2, 2, 2, 4, 4, 4, 2, 2, 2, 3, 3, 3, 1, 1, 1, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.09523809523809523, 0.14285714285714285, 0.09523809523809523, 0.09523809523809523];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 1, 1, 1, 1, 1, 1, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 3, 3, 1, 1, 1, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];1.0
[0, 0, 0, 0, 0, 0, 2, 1, 2, 1, 4, 1, 1, 4, 1, 1, 4, 1, 5, 2, 2, 5, 1, 1, 5, 2, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 4, 4, 0, 3, 3, 0, 4, 4, 0, 4, 3, 4, 5, 5, 5, 5, 5, 5];[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 4, 4, 4, 4, 4, 4, 2, 2, 2, 1, 1, 1, 1, 1, 1, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.0, 0.11764705882352941, 0.11764705882352941, 0.0, 0.11764705882352941, 0.11764705882352941, 0.11764705882352941, 0.11764705882352941, 0.11764705882352941, 0.11764705882352941, 0.11764705882352941, 0.11764705882352941, 0.11764705882352941, 0.11764705882352941, 0.11764705882352941, 0.0, 0.11764705882352941, 0.11764705882352941];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.031746031746031744, 0.031746031746031744, 0.031746031746031744, 0.031746031746031744, 0.031746031746031744, 0.031746031746031744, 0.031746031746031744, 0.031746031746031744, 0.031746031746031744, 0.031746031746031744, 0.031746031746031744, 0.031746031746031744, 0.031746031746031744, 0.031746031746031744, 0.031746031746031744, 0.30158730158730157, 0.031746031746031744, 0.4444444444444444];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 4, 4, 4, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.25, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.17857142857142858, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142];1.0
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3, 3, 3, 1, 1, 1, 2, 2, 2, 4, 4, 4, 2, 2, 2, 3, 3, 3, 1, 1, 1, 3, 3, 3, 4, 4, 4, 2, 2, 2, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0];0.7071067811865475
[0, 1, 0, 0, 4, 0, 0, 1, 0, 1, 5, 1, 4, 5, 4, 1, 5, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 0, 3, 2, 0, 2, 3, 0, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 5, 3, 5, 5, 2, 5, 5, 3, 5];[0.2857142857142857, 0.0, 0.0, 0.0, 0.2857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2857142857142857, 0.2857142857142857, 0.0, 0.0, 0.0, 0.0, 0.2857142857142857, 0.0];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.10526315789473684, 0.0, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684];1.0
[0, 0, 0, 4, 3, 4, 0, 0, 0, 1, 1, 1, 4, 4, 4, 1, 1, 1, 2, 0, 2, 1, 0, 1, 2, 0, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 4, 5, 4, 3, 5, 3, 4, 5, 4, 5, 5, 5, 2, 1, 2, 5, 5, 5];[0.014084507042253521, 0.014084507042253521, 0.014084507042253521, 0.8732394366197183, 0.014084507042253521, 0.014084507042253521, 0.014084507042253521, 0.014084507042253521, 0.014084507042253521, 0.014084507042253521, 0.014084507042253521, 0.014084507042253521, 0.014084507042253521, 0.014084507042253521, 0.014084507042253521, 0.014084507042253521, 0.014084507042253521, 0.014084507042253521];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 4, 4, 4, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.016129032258064516, 0.016129032258064516, 0.1532258064516129, 0.07258064516129033, 0.016129032258064516, 0.016129032258064516, 0.016129032258064516, 0.13709677419354838, 0.49193548387096775, 0.016129032258064516, 0.016129032258064516, 0.016129032258064516, 0.016129032258064516, 0.016129032258064516, 0.016129032258064516, 0.016129032258064516, 0.06451612903225806, 0.016129032258064516];1.0
[0, 1, 0, 0, 4, 0, 0, 1, 0, 1, 5, 1, 4, 5, 4, 1, 5, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 0, 3, 2, 0, 2, 3, 0, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 5, 3, 5, 5, 2, 5, 5, 3, 5];[0.03278688524590164, 0.03278688524590164, 0.03278688524590164, 0.03278688524590164, 0.03278688524590164, 0.03278688524590164, 0.03278688524590164, 0.03278688524590164, 0.03278688524590164, 0.7049180327868853, 0.03278688524590164, 0.03278688524590164, 0.03278688524590164, 0.03278688524590164, 0.03278688524590164, 0.03278688524590164, 0.03278688524590164, 0.03278688524590164];0.7071067811865475
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 4, 4, 4, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5];[0.046511627906976744, 0.046511627906976744, 0.046511627906976744, 0.046511627906976744, 0.046511627906976744, 0.09302325581395349, 0.046511627906976744, 0.09302325581395349, 0.046511627906976744, 0.046511627906976744, 0.046511627906976744, 0.18604651162790697, 0.046511627906976744, 0.11627906976744186, 0.27906976744186046, 0.046511627906976744, 0.046511627906976744, 0.046511627906976744];1.0
[3, 0, 0, 2, 0, 0, 3, 0, 0, 0, 1, 1, 0, 4, 4, 0, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 3, 3, 5, 2, 2, 5, 3, 3, 5, 4, 3, 4, 4, 3, 4, 4, 3, 4, 1, 5, 5, 4, 5, 5, 1, 5, 5];[0.25, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.25, 0.25, 0.0, 0.0, 0.0, 0.25];0.7071067811865475
